28a2
-81.073241,29.191658,1900 W International Speedway Blvd; Daytona Beach 1900 W International Speedway Blvd; Daytona Beach; Tesla Super Charging Station; 1900 W International Speedway Blvd; Daytona Beach; Florida 32114; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-08-09; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,1900 W International Speedway Blvd,Daytona Beach,Florida,32114,USA
-96.711523,33.027852,1915 N Central Expy; Plano 1915 N Central Expy; Plano; Tesla Super Charging Station; 1915 N Central Expy; Plano; Texas 75075; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-07-14; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,1915 N Central Expy,Plano,Texas,75075,USA
-86.801823,33.512624,1St Avenue South - Tesla Supercharger 1St Avenue South - Tesla Supercharger; Tesla Super Charging Station; 2115 1St Ave S; Birmingham; Alabama 35233; USA; (877) 798-3752; Facility Type: Parking Lot; Access: 24 Hours Daily; EV Network: Tesla Supercharger; EV Connector Types:; ? Tesla J3400; Number of DC Fast EVSE ports: 28; Price: $0.48 Per Kwh; Credit Cards Accepted:; ? American Express; ? Debit; ? Discover; ? MasterCard; ? Visa; Date Opened: 2024-12-12; Date Last Confirmed: 2025-01-13; Updated At: 2025-05-06 Tesla Super Charging Station,(877) 798-3752,2115 1St Ave S,Birmingham,Alabama,35233,USA
-85.314949,35.063378,2 North Shore - Tesla Supercharger 2 North Shore - Tesla Supercharger; Tesla Super Charging Station; 301 Manufacturers Rd; Chattanooga; Tennessee 37405; USA; (877) 798-3752; Facility Type: Grocery Store; Access: 24 Hours Daily. Please Check Tesla's Online Station Map To See If An Adapter Is Required At This Location.; EV Network: Tesla Supercharger; EV Connector Types:; ? Tesla J3400; Number of DC Fast EVSE ports: 12; Credit Cards Accepted:; ? American Express; ? Debit; ? Discover; ? MasterCard; ? Visa; Date Opened: 2023-06-01; Date Last Confirmed: 2024-07-01; Updated At: 2025-02-12 Tesla Super Charging Station,(877) 798-3752,301 Manufacturers Rd,Chattanooga,Tennessee,37405,USA
-122.337495,47.606601,2+U - Tesla Supercharger 2+U - Tesla Supercharger; Tesla Super Charging Station; 1201 Second Avenue; Seattle; Washington 98101; USA; (877) 798-3752; Facility Type: Parking Garage; Access: 24 Hours Daily. Please Check Tesla's Online Station Map To See If An Adapter Is Required At This Location.; EV Network: Tesla Supercharger; EV Connector Types:; ? Tesla J3400; Number of DC Fast EVSE ports: 4; Date Opened: 2020-12-07; Date Last Confirmed: 2024-07-01; Updated At: 2025-05-06 Tesla Super Charging Station,(877) 798-3752,1201 Second Avenue,Seattle,Washington,98101,USA
-75.708005,40.581624,2298 Golden Key Rd; Kutztown 2298 Golden Key Rd; Kutztown; Tesla Super Charging Station; 2298 Golden Key Rd; Kutztown; Pennsylvania 19530; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-09-09; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,2298 Golden Key Rd,Kutztown,Pennsylvania,19530,USA
-97.213493,38.941766,2309 N Buckeye Ave; Abilene 2309 N Buckeye Ave; Abilene; Tesla Super Charging Station; 2309 N Buckeye Ave; Abilene; Kansas 67410; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-04-17; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,2309 N Buckeye Ave,Abilene,Kansas,67410,USA
-121.956471,37.266333,242-17-Dc-Pl1 242-17-Dc-Pl1 242-17-Dc-Pl1 242-17-Dc-Pl1; Tesla Super Charging Station; 242 E Hacienda Ave; Campbell; California 95008; USA; (888) 758-4389; Access: 24 Hours Daily; EV Network: ChargePoint; EV Connector Types:; ? CHAdeMO; ? Tesla J3400; Number of DC Fast EVSE ports: 1; Date Opened: 2023-06-23; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(888) 758-4389,242 E Hacienda Ave,Campbell,California,95008,USA
-97.058026,32.793114,2535 N Hwy 360; Grand Prairie 2535 N Hwy 360; Grand Prairie; Tesla Super Charging Station; 2535 N Hwy 360; Grand Prairie; Texas 75050; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-06-26; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,2535 N Hwy 360,Grand Prairie,Texas,75050,USA
-101.726796,39.32595,2710 Commerce Rd; Goodland 2710 Commerce Rd; Goodland; Tesla Super Charging Station; 2710 Commerce Rd; Goodland; Kansas 67735; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-05-07; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,2710 Commerce Rd,Goodland,Kansas,67735,USA

279d
-82.832087,39.925626,2727 Brice Road; Reynoldsburg 2727 Brice Road; Reynoldsburg; Tesla Super Charging Station; 2727 Brice Road; Reynoldsburg; Ohio 43232; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 12; Date Opened: 2025-04-18; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,2727 Brice Road,Reynoldsburg,Ohio,43232,USA
-83.31915,30.824565,278 Norman Dr.; Valdosta 278 Norman Dr.; Valdosta; Tesla Super Charging Station; 278 Norman Dr.; Valdosta; Georgia 31601; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-05-17; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,278 Norman Dr.,Valdosta,Georgia,31601,USA
-122.919152,39.162909,3 Brothers Travel Plaza 3 Brothers Travel Plaza; Tesla Super Charging Station; 775 CA-20; Upper Lake; California 95485; USA; (877) 798-3752; Facility Type: Travel Center; Access: 24 Hours Daily; EV Network: Tesla Supercharger; EV Connector Types:; ? Tesla J3400; Number of DC Fast EVSE ports: 8; Price: $0.58 Per Kwh; Credit Cards Accepted:; ? American Express; ? Debit; ? Discover; ? MasterCard; ? Visa; Date Opened: 2024-11-09; Date Last Confirmed: 2024-12-10; Updated At: 2025-05-06 Tesla Super Charging Station,(877) 798-3752,775 CA-20,Upper Lake,California,95485,USA
-77.529071,39.437303,300 Middletown Pkwy; Middletown 300 Middletown Pkwy; Middletown; Tesla Super Charging Station; 300 Middletown Pkwy; Middletown; Maryland 21769; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-10-03; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,300 Middletown Pkwy,Middletown,Maryland,21769,USA
-87.644709,41.937552,3030 North Broadway - Tesla Supercharger 3030 North Broadway - Tesla Supercharger; Tesla Super Charging Station; 3030 North Broadway; Chicago; Illinois 60657; USA; (877) 798-3752; Access: 24 Hours Daily. Please Check Tesla's Online Station Map To See If An Adapter Is Required At This Location.; EV Network: Tesla Supercharger; EV Connector Types:; ? Tesla J3400; Number of DC Fast EVSE ports: 8; Date Opened: 2018-04-01; Date Last Confirmed: 2024-07-01; Updated At: 2025-05-06 Tesla Super Charging Station,(877) 798-3752,3030 North Broadway,Chicago,Illinois,60657,USA
-93.015708,45.038285,3200 White Bear Ave; White Bear Lake 3200 White Bear Ave; White Bear Lake; Tesla Super Charging Station; 3200 White Bear Ave; White Bear Lak; Minnesota 55110; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-07-01; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,3200 White Bear Ave,White Bear Lak,Minnesota,55110,USA
-122.125179,38.231135,324 Campus Lane 324 Campus Lane; Tesla Super Charging Station; 324 Campus Ln; Fairfield; California 94534; USA; (800) 636-0986; EV Network: ChargeLab; EV Connector Types:; ? CCS; ? J1772; ? Tesla J3400; Number of Level 2 EVSE ports: 6; Number of DC Fast EVSE ports: 4; Date Opened: 2025-07-11; Date Last Confirmed: 2025-07-21; Updated At: 2025-07-21 Tesla Super Charging Station,(800) 636-0986,324 Campus Ln,Fairfield,California,94534,USA
-81.515792,40.757426,3544 Erie Ave Sw; Massillon 3544 Erie Ave Sw; Massillon; Tesla Super Charging Station; 3544 Erie Ave SW; Massillon; Ohio 44646; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 8; Date Opened: 2025-07-01; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,3544 Erie Ave SW,Massillon,Ohio,44646,USA
-72.782608,41.294487,365 E Main St Cpe250 1 365 E Main St Cpe250 1; Tesla Super Charging Station; 365 East Main Street; Branford; Connecticut 06405; USA; (888) 758-4389; Access: Mon: 12:00am-12:00am; Tue: 12:00am-12:00am; Wed: 12:00am-12:00am; Thu: 12:00am-12:00am; Fri: 12:00am-12:00am; Sat: 12:00am-12:00am; Sun: 12:00am-12:00am; EV Network: ChargePoint; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 1; Date Opened: 2024-04-11; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(888) 758-4389,365 East Main Street,Branford,Connecticut,06405,USA
-72.782564,41.294507,365 E Main St Cpe250 2 365 E Main St Cpe250 2; Tesla Super Charging Station; 365 East Main Street; Branford; Connecticut 06405; USA; (888) 758-4389; Access: Mon: 12:00am-12:00am; Tue: 12:00am-12:00am; Wed: 12:00am-12:00am; Thu: 12:00am-12:00am; Fri: 12:00am-12:00am; Sat: 12:00am-12:00am; Sun: 12:00am-12:00am; EV Network: ChargePoint; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 1; Date Opened: 2024-04-11; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(888) 758-4389,365 East Main Street,Branford,Connecticut,06405,USA
-96.657046,33.217459,380 Crossing - Tesla Supercharger 380 Crossing - Tesla Supercharger; Tesla Super Charging Station; 3530 W University Dr; McKinney; Texas 75071; USA; (877) 798-3752; Facility Type: Parking Lot; Access: 24 Hours Daily. Please Check Tesla's Online Station Map To See If An Adapter Is Required At This Location.; EV Network: Tesla Supercharger; EV Connector Types:; ? Tesla J3400; Number of DC Fast EVSE ports: 8; Credit Cards Accepted:; ? American Express; ? Debit; ? Discover; ? MasterCard; ? Visa; Date Opened: 2022-12-15; Date Last Confirmed: 2024-07-01; Updated At: 2025-02-12 Tesla Super Charging Station,(877) 798-3752,3530 W University Dr,McKinney,Texas,75071,USA
-104.809677,39.914076,38351 Pwr Mgmt 38351 Cmrce Pl1 38351 Pwr Mgmt 38351 Cmrce Pl1; Tesla Super Charging Station; 15200 E 120th Ave; Commerce City; Colorado 80603; USA; (888) 758-4389; Access: 24 Hours Daily; EV Network: ChargePoint; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 1; Date Opened: 2024-02-01; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(888) 758-4389,15200 E 120th Ave,Commerce City,Colorado,80603,USA
-104.809642,39.914084,38351 Pwr Mgmt 38351 Cmrce Pl2 38351 Pwr Mgmt 38351 Cmrce Pl2; Tesla Super Charging Station; 15200 E 120th Ave; Commerce City; Colorado 80603; USA; (888) 758-4389; Access: 24 Hours Daily; EV Network: ChargePoint; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 1; Date Opened: 2024-02-01; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(888) 758-4389,15200 E 120th Ave,Commerce City,Colorado,80603,USA
-104.809602,39.914074,38351 Pwr Mgmt 38351 Cmrce Pl3 38351 Pwr Mgmt 38351 Cmrce Pl3; Tesla Super Charging Station; 15200 E 120th Ave; Commerce City; Colorado 80603; USA; (888) 758-4389; Access: 24 Hours Daily; EV Network: ChargePoint; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 1; Date Opened: 2024-02-01; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(888) 758-4389,15200 E 120th Ave,Commerce City,Colorado,80603,USA
-78.849216,35.734814,400 N Salem St; Apex 400 N Salem St; Apex; Tesla Super Charging Station; 400 N Salem St; Apex; North Carolina 27502; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-04-17; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,400 N Salem St,Apex,North Carolina,27502,USA
-97.006007,32.672838,4125 South Carrier Parkway; Grand Prairie 4125 South Carrier Parkway; Grand Prairie; Tesla Super Charging Station; 4125 South Carrier Parkway; Grand Prairie; Texas 75052; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-08-15; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,4125 South Carrier Parkway,Grand Prairie,Texas,75052,USA
-81.372604,41.639127,4145 Oh 306; Willoughby 4145 Oh 306; Willoughby; Tesla Super Charging Station; 4145 OH 306; Willoughby; Ohio 44094; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-04-17; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,4145 OH 306,Willoughby,Ohio,44094,USA
-82.931627,39.878483,4375 Alum Creek Dr.; Obetz 4375 Alum Creek Dr.; Obetz; Tesla Super Charging Station; 4375 Alum Creek Dr; Obetz; Ohio 43207; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 8; Date Opened: 2025-06-14; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,4375 Alum Creek Dr,Obetz,Ohio,43207,USA
-122.740696,42.225391,461 S Valley View Rd; Ashland 461 S Valley View Rd; Ashland; Tesla Super Charging Station; 461 S Valley View Rd; Ashland; Oregon 97520; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 8; Date Opened: 2025-08-21; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,461 S Valley View Rd,Ashland,Oregon,97520,USA
-96.447701,32.0407,4750 I-45; Corsicana 4750 I-45; Corsicana; Tesla Super Charging Station; 4750 I-45; Corsicana; Texas 75110; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-04-19; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,4750 I-45,Corsicana,Texas,75110,USA

2719
-120.595873,35.126876,5 Cities Shopping Center - Tesla Supercharger 5 Cities Shopping Center - Tesla Supercharger; Tesla Super Charging Station; 1158 West Branch Street; Arroyo Grande; California 93420; USA; (877) 798-3752; Facility Type: Shopping Mall; Access: 24 Hours Daily. Please Check Tesla's Online Station Map To See If An Adapter Is Required At This Location.; EV Network: Tesla Supercharger; EV Connector Types:; ? Tesla J3400; Number of DC Fast EVSE ports: 8; Date Opened: 2021-06-23; Date Last Confirmed: 2024-07-01; Updated At: 2025-05-06 Tesla Super Charging Station,(877) 798-3752,1158 West Branch Street,Arroyo Grande,California,93420,USA
-78.566549,35.605363,5447 Veterans Pkwy; Garner 5447 Veterans Pkwy; Garner; Tesla Super Charging Station; 5447 Veterans Pkwy; Garner; North Carolina 27529; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-04-17; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,5447 Veterans Pkwy,Garner,North Carolina,27529,USA
-108.737341,39.150788,585 Kokopelli Blvd; Fruita 585 Kokopelli Blvd; Fruita; Tesla Super Charging Station; 585 Kokopelli Blvd; Fruita; Colorado 81521; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-08-24; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,585 Kokopelli Blvd,Fruita,Colorado,81521,USA
-73.991869,40.717153,59 Allen Street - Tesla Supercharger 59 Allen Street - Tesla Supercharger; Tesla Super Charging Station; 59 Allen Street; New York; New York 10002; USA; (877) 798-3752; Facility Type: Parking Lot; Access: 5Am-12Am Daily. Please Check Tesla's Online Station Map To See If An Adapter Is Required At This Location.; EV Network: Tesla Supercharger; EV Connector Types:; ? Tesla J3400; Number of DC Fast EVSE ports: 4; Date Opened: 2018-12-01; Date Last Confirmed: 2024-07-01; Updated At: 2025-05-06 Tesla Super Charging Station,(877) 798-3752,59 Allen Street,New York,New York,10002,USA
-107.760286,32.28138,5R Travel Center - Tesla Supercharger 5R Travel Center - Tesla Supercharger; Tesla Super Charging Station; 1695 US-180; Deming; New Mexico 88030; USA; (877) 798-3752; Access: 24 Hours Daily. Please Check Tesla's Online Station Map To See If An Adapter Is Required At This Location.; EV Network: Tesla Supercharger; EV Connector Types:; ? Tesla J3400; Number of DC Fast EVSE ports: 8; Date Opened: 2019-03-01; Date Last Confirmed: 2024-07-01; Updated At: 2025-05-06 Tesla Super Charging Station,(877) 798-3752,1695 US-180,Deming,New Mexico,88030,USA
-117.865797,33.748783,5Th & Spurgeon Parking Garage - Tesla Supercharger 5Th & Spurgeon Parking Garage - Tesla Supercharger; Tesla Super Charging Station; 300 East 5th Street; Santa Ana; California 92701; USA; (877) 798-3752; Facility Type: Parking Garage; Access: 24 Hours Daily. Please Check Tesla's Online Station Map To See If An Adapter Is Required At This Location.; EV Network: Tesla Supercharger; EV Connector Types:; ? Tesla J3400; Number of DC Fast EVSE ports: 20; Date Opened: 2020-11-23; Date Last Confirmed: 2024-07-01; Updated At: 2025-05-06 Tesla Super Charging Station,(877) 798-3752,300 East 5th Street,Santa Ana,California,92701,USA
-75.651438,41.463826,610 Scranton Carbondale Hw; Scranton 610 Scranton Carbondale Hw; Scranton; Tesla Super Charging Station; 610 Scranton Carbondale Highway; Scranton; Pennsylvania 18508; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-04-17; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,610 Scranton Carbondale Highway,Scranton,Pennsylvania,18508,USA
-95.424864,29.772863,6215 Washington Ave; Houston 6215 Washington Ave; Houston; Tesla Super Charging Station; 6215 Washington Ave; Houston; Texas 77007; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 8; Date Opened: 2025-04-17; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,6215 Washington Ave,Houston,Texas,77007,USA
-87.999592,40.751293,625 Us-24; Gilman 625 Us-24; Gilman; Tesla Super Charging Station; 625 US-24; Gilman; Illinois 60938; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-07-17; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,625 US-24,Gilman,Illinois,60938,USA
-117.25489,33.193362,640 Hacienda Dr; Vista 640 Hacienda Dr; Vista; Tesla Super Charging Station; 640 Hacienda Dr; Vista; California 92081; USA; (833) 466-2474; Access: 24 Hours Daily; EV Network: IONNA; EV Connector Types:; ? CCS; ? Tesla J3400; Number of DC Fast EVSE ports: 10; Date Opened: 2025-09-10; Date Last Confirmed: 2025-10-10; Updated At: 2025-10-10 Tesla Super Charging Station,(833) 466-2474,640 Hacienda Dr,Vista,California,92081,USA
-117.159545,32.71915,6Th & A Parking Garage - Tesla Supercharger 6Th & A Parking Garage - Tesla Supercharger; Tesla Super Charging Station; 1350 6Th Avenue; San Diego; California 92101; USA; (877) 798-3752; Access: 24 Hours Daily. Please Check Tesla's Online Station Map To See If An Adapter Is Required At This Location.; EV Network: Tesla Supercharger; EV Connector Types:; ? Tesla J3400; Number of DC Fast EVSE ports: 16; Date Opened: 2018-07-23; Date Last Confirmed: 2024-07-01; Updated At: 2025-05-06 Tesla Super Charging Station,(877) 798-3752,1350 6Th Avenue,San Diego,California,92101,USA
